"","Cmean","pval","I","pval.1","Lambda","pval.2","K","pval.3","K.star","pval.4"
"124",0.71889236335987,0.001,0.505934780310379,0.001,1.01302755809613,0.001,0.094426148411265,0.001,0.518375673767478,0.001
"125",0.684695236171324,0.001,0.488836167286753,0.001,1.01715157768426,0.001,0.257216269137355,0.001,0.601028559733778,0.001
"126",0.76302346237437,0.001,0.578079342344631,0.001,0.999990023196258,0.001,0.12195547799789,0.001,0.654771492639059,0.001
"127",0.868129063032511,0.001,0.447448088913822,0.001,1.01264734770559,0.001,2.02860610113693,0.001,1.9047882771144,0.001
"128",0.712387788949189,0.001,0.400398911323386,0.001,1.01974241793701,0.001,0.506560990036862,0.001,0.680478073202076,0.001
"129",0.569238901639954,0.001,0.384836044361369,0.001,1.00155978038729,0.001,0.109046453882019,0.001,0.437413634705319,0.001
"130",0.885104623072732,0.001,0.423191381318136,0.001,1.00002359464334,0.001,2.28736828923344,0.001,1.34662899447582,0.001
"131",0.826506193165277,0.001,0.593914467252711,0.001,1.02172927223819,0.001,0.281283621922444,0.001,1.25958701470107,0.001
"132",0.855441762514756,0.001,0.542381596711227,0.001,1.00427388326825,0.001,0.784536392537796,0.001,1.03898595366294,0.001
"133",0.741958574426262,0.001,0.518195563744733,0.001,1.00781432512977,0.001,0.329746117829771,0.001,0.795887777332578,0.001
"134",0.806675423112124,0.001,0.404551498236389,0.001,1.01017310346797,0.001,1.41137320224382,0.001,1.9421531225656,0.001
"135",0.648998378461445,0.001,0.427373117484774,0.001,1.00199202055705,0.001,0.138929688571717,0.001,0.636592021258362,0.001
"136",0.560918983133716,0.001,0.30170863332149,0.001,1.0193490131904,0.001,0.141530508710939,0.001,0.497780600958848,0.001
"137",0.815791103882192,0.001,0.419324235882883,0.001,1.0020064144211,0.001,0.715127512360798,0.001,0.692246215242338,0.001
"138",0.684165680447166,0.001,0.370641505110342,0.001,1.00000906769057,0.001,0.679863800709634,0.001,0.743079818502438,0.001
"139",0.570294831617688,0.001,0.319782424236288,0.001,1.0098198148201,0.001,0.167420947924817,0.001,0.402376618642892,0.001
"140",0.777679960898262,0.001,0.431603442657663,0.001,1.0170572360656,0.001,0.345698538423226,0.001,1.01365827937532,0.001
"141",0.701644124783286,0.001,0.549404166835784,0.001,1.00002183952107,0.001,0.265097961230048,0.001,0.823328528854396,0.001
